Persona,Hogar,Sexo,Edad,ActividadHogar,EstadoCivil,NivelInstruccion,ViaAccesoPrincipal,TenenciaVivienda,TipoAlumbrado,TipoVivienda,TieneVehiculo,NumeroVehiculos,TieneMoto,NumeroMotos,AbastecimientoSuper,AbastecimientoDiesel,AbastecimientoEco,AbastecimientoExtra,AbastecimientoElectricidad,AbastecimientoGas,GastoSuper,GastoDiesel,GastoEco,GastoExtra,GastoElectricidad,GastoGas,ValorMnsualArriendo,IncluyeServicioAgua,IncluyeServicioLuz,CantidadDeCuartos,CuartoDormitorios,CuartoNegocio,CuartoCocina,ParentescoPropietario,Basura,TipoCocina,Vivienda,MaterialPiso,MaterialParedes,MaterialTecho,EstadoParedes,EstadoTecho,EstadoParedes,MedidorDeAgua,ObtieneJuntaAgua,MedioRecibeAgua,MedioObtieneAgua,ServicioDucha,TipoDeServicioHigienico,NoTieneServicioHigienico,TipoInsatalacionSanitaria,UnidadMuestreo,Ciudad,Conglomeracion,Estrato,Area,FactorExpansion,Periodo,Mes
0101500013070370110101,01015000130703701101,1,32,12,5,4,3,5,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,1,1,0,1,2,2,1,0101500013070370101,4,4,3,2,2,2," "," ",2,1,3,5,3,1,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370110201,01015000130703701101,2,31,12,5,4,3,5,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,1,1,0,1,2,2,1,0101500013070370101,4,4,3,2,2,2," "," ",2,1,3,5,3,1,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370110301,01015000130703701101,2,4,12,6,1,3,5,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,1,1,0,1,2,2,1,0101500013070370101,4,4,3,2,2,2," "," ",2,1,3,5,3,1,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370210101,01015000130703702101,1,65,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500013070370201,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370210201,01015000130703702101,2,62,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500013070370201,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370210301,01015000130703702101,2,43,12,6,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500013070370201,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370210401,01015000130703702101,1,11,12,6,5,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500013070370201,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370310101,01015000130703703101,2,78,8,2,1,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,3,3,3,1,1,2,2,1,0101500013070370301,1,3,4,2,2,2," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370310201,01015000130703703101,2,44,12,6,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,3,3,3,1,1,2,2,1,0101500013070370301,1,3,4,2,2,2," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370310301,01015000130703703101,2,39,12,6,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,3,3,3,1,1,2,2,1,0101500013070370301,1,3,4,2,2,2," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370310401,01015000130703703101,1,9,12,6,5,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,3,3,3,1,1,2,2,1,0101500013070370301,1,3,4,2,2,2," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370310501,01015000130703703101,1,3,12,6,1,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,3,3,3,1,1,2,2,1,0101500013070370301,1,3,4,2,2,2," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370510101,01015000130703705101,1,62,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500013070370501,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370510201,01015000130703705101,2,52,8,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500013070370501,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370510301,01015000130703705101,1,17,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500013070370501,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370710101,01015000130703707101,2,70,12,6,1,3,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,1,1,1,0,2,2,2,1,0101500013070370701,7,4,3,3,3,3," "," ",4,7,3,5,2,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370710201,01015000130703707101,1,33,12,6,4,3,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,1,1,1,0,2,2,2,1,0101500013070370701,7,4,3,3,3,3," "," ",4,7,3,5,2,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370710301,01015000130703707101,1,33,12,6,4,3,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,1,1,1,0,2,2,2,1,0101500013070370701,7,4,3,3,3,3," "," ",4,7,3,5,2,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370910101,01015000130703709101,2,38,12,6,6,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,1,0,1,2,2,1,0101500013070370901,1,1,6,2,1,2," "," ",2,1,2,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370910201,01015000130703709101,2,12,12,6,5,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,1,0,1,2,2,1,0101500013070370901,1,1,6,2,1,2," "," ",2,1,2,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500013070370910301,01015000130703709101,1,7,12,6,5,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,1,0,1,2,2,1,0101500013070370901,1,1,6,2,1,2," "," ",2,1,2,1,4,5,010150001307,10150,001307,2713,1,40.8205856953811,202301,01
0101500017010280110101,01015000170102801101,1,30,12,6,9,1,5,1,1,2,0,1,2,2,2,1,2,2,2,0,0,40,0,0,0,400,3,3,4,3,0,1,2,2,1,0101500017010280101,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280210101,01015000170102802101,2,94,12,4,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,5,4,0,1,2,2,1,0101500017010280201,2,3,4,2,3,3," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280210201,01015000170102802101,1,66,12,4,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,5,4,0,1,2,2,1,0101500017010280201,2,3,4,2,3,3," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280310101,01015000170102803101,2,18,12,6,7,1,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,2,1,0,1,2,2,1,0101500017010280301,4,1,6,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280410101,01015000170102804101,1,50,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,200,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017010280401,2,1,4,2,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280410201,01015000170102804101,2,44,12,1,10,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,200,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017010280401,2,1,4,2,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280410301,01015000170102804101,1,20,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,200,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017010280401,2,1,4,2,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280410401,01015000170102804101,2,14,12,6,5,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,200,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017010280401,2,1,4,2,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280410501,01015000170102804101,1,11,12,6,5,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,200,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017010280401,2,1,4,2,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280510101,01015000170102805101,1,54,12,1,9,1,4,1,2,1,1,1,1,2,2,1,2,2,2,0,0,145,0,0,0,300,3,3,6,4,0,1,2,2,3,0101500017010280501,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280510201,01015000170102805101,2,49,12,1,9,1,4,1,2,1,1,1,1,2,2,1,2,2,2,0,0,145,0,0,0,300,3,3,6,4,0,1,2,2,3,0101500017010280501,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280510301,01015000170102805101,1,29,12,6,9,1,4,1,2,1,1,1,1,2,2,1,2,2,2,0,0,145,0,0,0,300,3,3,6,4,0,1,2,2,3,0101500017010280501,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280510401,01015000170102805101,1,27,12,6,9,1,4,1,2,1,1,1,1,2,2,1,2,2,2,0,0,145,0,0,0,300,3,3,6,4,0,1,2,2,3,0101500017010280501,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280610101,01015000170102806101,1,26,12,1,4,3,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,3,2,1,1,2,2,1,0101500017010280601,2,1,1,1,2,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280610201,01015000170102806101,2,28,12,1,6,3,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,3,2,1,1,2,2,1,0101500017010280601,2,1,1,1,2,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280610301,01015000170102806101,1,6,12,6,5,3,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,3,2,1,1,2,2,1,0101500017010280601,2,1,1,1,2,1," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280710101,01015000170102807101,1,52,12,2,4,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,3,8,5,0,1,2,2,1,0101500017010280701,2,1,6,2,3,2," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280710201,01015000170102807101,2,26,12,6,9,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,3,8,5,0,1,2,2,1,0101500017010280701,2,1,6,2,3,2," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017010280710301,01015000170102807101,1,23,12,6,7,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,3,8,5,0,1,2,2,1,0101500017010280701,2,1,6,2,3,2," "," ",1,1,1,1,4,5,010150001701,10150,001701,2713,1,48.3961174314175,202301,01
0101500017060290110101,01015000170602901101,1,53,12,1,6,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290110201,01015000170602901101,2,53,12,1,4,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290110301,01015000170602901101,2,26,12,2,8,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290110401,01015000170602901101,1,20,12,6,9,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290110501,01015000170602901101,2,8,12,6,5,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290110601,01015000170602901101,1,20,12,6,7,1,4,1,1,1,1,1,1,2,2,1,2,2,2,0,0,100,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500017060290101,4,1,3,3,2,2,2,1,1,3,1,2,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290210101,01015000170602902101,1,60,12,1,4,1,4,1,1,1,3,2,0,2,2,1,2,2,2,0,0,450,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500017060290201,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290210201,01015000170602902101,2,59,12,1,6,1,4,1,1,1,3,2,0,2,2,1,2,2,2,0,0,450,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500017060290201,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290210301,01015000170602902101,1,23,12,6,9,1,4,1,1,1,3,2,0,2,2,1,2,2,2,0,0,450,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500017060290201,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290310101,01015000170602903101,1,31,12,2,4,1,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,1,1,0,2,2,2,1,0101500017060290301,7,4,3,3,1,2,2,1,2,3,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290510101,01015000170602905101,2,38,12,3,9,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500017060290501,2,1,2,1,2,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290510201,01015000170602905101,1,12,12,6,5,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500017060290501,2,1,2,1,2,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290610101,01015000170602906101,1,52,12,1,10,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,3,3,6,4,0,1,2,2,1,0101500017060290601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290610201,01015000170602906101,2,46,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,3,3,6,4,0,1,2,2,1,0101500017060290601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290610301,01015000170602906101,1,25,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,3,3,6,4,0,1,2,2,1,0101500017060290601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290610401,01015000170602906101,1,12,12,6,5,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,3,3,6,4,0,1,2,2,1,0101500017060290601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290610501,01015000170602906101,1,8,12,6,5,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,3,3,6,4,0,1,2,2,1,0101500017060290601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290710101,01015000170602907101,1,42,12,1,8,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,350,3,3,8,5,0,1,2,2,1,0101500017060290701,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290710201,01015000170602907101,2,55,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,350,3,3,8,5,0,1,2,2,1,0101500017060290701,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290710301,01015000170602907101,2,20,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,350,3,3,8,5,0,1,2,2,1,0101500017060290701,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290910101,01015000170602909101,2,53,12,2,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,3,2,1,1,2,2,1,0101500017060290901,4,3,3,2,2,2," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500017060290910201,01015000170602909101,2,15,12,6,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,3,2,1,1,2,2,1,0101500017060290901,4,3,3,2,2,2," "," ",1,1,1,1,4,5,010150001706,10150,001706,2713,1,31.6347049537083,202301,01
0101500021030340110103,01015000210303401103,2,42,12,2,4,1,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,2,1,0,1,2,2,1,0101500021030340103,2,1,6,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340110203,01015000210303401103,2,23,12,6,9,1,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,2,1,0,1,2,2,1,0101500021030340103,2,1,6,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340110303,01015000210303401103,2,18,12,6,7,1,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,2,1,0,1,2,2,1,0101500021030340103,2,1,6,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340210103,01015000210303402103,1,73,12,1,9,1,4,1,1,1,1,1,1,2,2,1,2,1,2,0,0,20,0,60,0,500,3,3,5,3,0,1,2,2,1,0101500021030340203,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340210203,01015000210303402103,2,56,12,1,9,1,4,1,1,1,1,1,1,2,2,1,2,1,2,0,0,20,0,60,0,500,3,3,5,3,0,1,2,2,1,0101500021030340203,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340210303,01015000210303402103,1,23,12,6,9,1,4,1,1,1,1,1,1,2,2,1,2,1,2,0,0,20,0,60,0,500,3,3,5,3,0,1,2,2,1,0101500021030340203,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340310103,01015000210303403103,1,37,12,6,6,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,4,2,0,1,2,2,1,0101500021030340303,1,3,6,3,3,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340310203,01015000210303403103,2,62,12,6,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,4,2,0,1,2,2,1,0101500021030340303,1,3,6,3,3,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340410103,01015000210303404103,1,63,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,30,0,0,0,200,3,3,6,4,0,1,2,2,1,0101500021030340403,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340410203,01015000210303404103,2,58,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,30,0,0,0,200,3,3,6,4,0,1,2,2,1,0101500021030340403,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340510103,01015000210303405103,1,49,12,1,6,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340503,2,1,6,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340510203,01015000210303405103,2,39,12,1,6,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340503,2,1,6,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340510303,01015000210303405103,1,13,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340503,2,1,6,1,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340610103,01015000210303406103,2,67,12,3,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500021030340603,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340610203,01015000210303406103,2,26,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500021030340603,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340610303,01015000210303406103,1,23,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500021030340603,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340610403,01015000210303406103,1,5,12,6,1,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500021030340603,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340910103,01015000210303409103,2,52,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340903,2,1,2,2,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340910203,01015000210303409103,1,19,12,6,7,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340903,2,1,2,2,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500021030340910303,01015000210303409103,1,17,12,6,7,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500021030340903,2,1,2,2,1,1," "," ",1,1,1,1,4,5,010150002103,10150,002103,2713,1,19.1916191939958,202303,03
0101500032030280110101,01015000320302801101,2,41,12,1,10,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500032030280101,2,1,3,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
0101500032030280110201,01015000320302801101,2,0,12,6,1,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500032030280101,2,1,3,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
0101500032030280110301,01015000320302801101,2,84,12,4,1,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500032030280101,2,1,3,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
0101500032030280110401,01015000320302801101,1,24,12,6,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500032030280101,2,1,3,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
0101500032030280210101,01015000320302802101,1,36,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,160,0,0,0,250,3,3,4,3,0,1,2,3,1,0101500032030280201,2,1,2,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
0101500032030280210201,01015000320302802101,2,38,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,160,0,0,0,250,3,3,4,3,0,1,2,3,1,0101500032030280201,2,1,2,1,2,1," "," ",1,1,1,1,4,5,010150003203,10150,003203,2711,1,56.6307164619602,202301,01
